COMPETENCIA;CODIGO_OPERADORA;RAZAO_SOCIAL;SITUACAO_OPERADORA;VALOR_PAGO_ACUMULADO;VALOR_PARCELADO_ACUMULADO;VALOR_COBRADO_ACUMULADO;INDICE_ADIMPLENCIA
"2020/02";"315494";"Unimed Noroeste De Minas Cooperativa De Trabalho Medico Ltda";"Ativa";760586,55;59982,01;1163990,83;"70.50%"
"2020/02";"365777";"Unimed Noroeste Do Paraná Coop De Trabalho Médico .";"Ativa";1122649,13;1219211,65;2559844,75;"91.48%"
"2020/02";"360414";"Unimed Noroeste Fluminense - Cooperativa De Trabalho Médico Ltda";"Ativa";1665857,35;28959,04;1694816,39;"100.00%"
"2020/02";"357260";"Unimed Noroeste/Rs - Sociedade Cooperativa De Assistência À Saúde Ltda.";"Ativa";3809775,53;0,00;5989318,15;"63.61%"
"2020/02";"371777";"Unimed Norte Capixaba- Cooperativa De Trabalho Médico";"Ativa";2875308,43;57830,81;3167823,86;"92.59%"
"2020/02";"353663";"Unimed Norte Do Mato Grosso Cooperativa De Trabalho Médico";"Ativa";2111032,27;1415937,84;3537031,07;"99.72%"
"2020/02";"358282";"Unimed Norte Do Paraná Cooperativa Regional De Trabalho Médico";"Ativa";1480863,48;19762,23;1518495,10;"98.82%"
"2020/02";"312592";"Unimed Norte Fluminense Cooperativa De Trabalho Medico";"Ativa";3544228,57;229759,86;3978741,13;"94.85%"
"2020/02";"323055";"Unimed Norte Paulista - Cooperativa De Trabalho Médico";"Ativa";1049511,44;0,00;1113943,25;"94.22%"
"2020/02";"366064";"Unimed Norte Pioneiro - Cooperativa De Trabalho Médico";"Ativa";1698723,48;0,00;1698723,48;"100.00%"
"2020/02";"324213";"Unimed Norte/Nordeste-Federação Interfederativa Das Sociedades Cooperativas De Trabalho Médico";"Ativa";3870543,41;4622512,50;13017675,11;"65.24%"
"2020/02";"335479";"Unimed Nova Friburgo-Soc.Coop.Serv.Med.Hosp.Ltda.";"Ativa";685284,34;4614184,76;5883570,78;"90.07%"
"2020/02";"344397";"Unimed Nova Iguacu Cooperativa De Trabalho Medico";"Ativa";9448588,24;0,00;9448588,24;"100.00%"
"2020/02";"362140";"Unimed Oeste Do Pará - Cooperativa De Trabalho Médico";"Ativa";31508,25;3669715,16;3846068,75;"96.23%"
"2020/02";"309907";"Unimed Palmas Cooperativa De Trabalho Médico";"Ativa";6357935,06;18210,36;6414581,45;"99.40%"
"2020/02";"369233";"Unimed Palmeira Dos Índios Cooperativa De Trabalho Médico";"Ativa";823760,23;0,00;866590,34;"95.06%"
"2020/02";"324523";"Unimed Paraiba - Federaçao Das Sociedades Cooperativas De Trabalho Medico";"Ativa";1206887,76;476310,40;1687311,60;"99.76%"
"2020/02";"304344";"Unimed Pará De Minas Cooperativa De Trabalho Médico Ltda.";"Ativa";3101815,72;0,00;3229968,43;"96.03%"
"2020/02";"370681";"Unimed Pato Branco Cooperativa De Trabalho Medico";"Ativa";1906086,91;0,00;2612671,10;"72.96%"
"2020/02";"336467";"Unimed Patos - Cooperativa De Trabalho Médico";"Ativa";582235,65;108783,85;734699,18;"94.05%"
"2020/02";"353060";"Unimed Patos De Minas Cooperativa Trabalho Médico Ltda.";"Ativa";905893,15;0,00;5767872,64;"15.71%"
"2020/02";"355593";"Unimed Patrocínio Cooperativa De Trabalho Médico Ltda.";"Ativa";1124471,72;5168,19;1850923,98;"61.03%"
"2020/02";"311375";"Unimed Pelotas/Rs - Cooperativa De Assistência À Saúde Ltda.";"Ativa";1271253,27;1130140,92;4311323,88;"55.70%"
"2020/02";"323993";"Unimed Petropolis-Rj Cooperativa De Trabalho Médico";"Ativa";120488,14;4065173,55;5175744,08;"80.87%"
"2020/02";"310131";"Unimed Planalto - Cooperativa De Trabalho Médico";"Ativa";369966,32;654905,71;1165123,93;"87.96%"
"2020/02";"362832";"Unimed Planalto Central/Rs - Cooperativa De Assistência  À Saúde Ltda.";"Ativa";845516,17;0,00;1217095,05;"69.47%"
"2020/02";"319384";"Unimed Planalto Médio- Cooperativa De Serviços Médicos Ltda";"Ativa";3347837,52;0,00;3646694,89;"91.80%"
"2020/02";"349712";"Unimed Ponta Grossa Cooperativa De Trabalho Medico";"Ativa";136180,13;0,00;6313081,82;"2.16%"
"2020/02";"353876";"Unimed Pontal Do Triângulo - Cooperativa De Trabalho Médico";"Ativa";239226,78;0,00;578014,42;"41.39%"
"2020/02";"343722";"Unimed Ponte Nova Cooperativa De Trabalho Medico Ltda";"Ativa";60918,02;0,00;167889,82;"36.28%"
"2020/02";"352501";"Unimed Porto Alegre - Cooperativa Médica Ltda.";"Ativa";18142083,93;2229154,92;41926563,11;"48.59%"
"2020/02";"337374";"Unimed Porto Velho - Sociedade Cooperativa Médica Ltda";"Ativa";3910402,62;0,00;5765719,26;"67.82%"
"2020/02";"316148";"Unimed Poços De Caldas - Soc. Coop. De Trab. E Serviços Médicos";"Ativa";4398140,01;0,00;6501846,02;"67.64%"
"2020/02";"344885";"Unimed Recife Cooperativa De Trabalho Médico";"Ativa";3406449,09;12271348,03;16597105,44;"94.46%"
"2020/02";"311847";"Unimed Regional Da Baixa Mogiana - Cooperativa De Trabalho Médico";"Ativa";4337300,55;325762,67;4663063,22;"100.00%"
"2020/02";"306100";"Unimed Regional De Campo Mourão Coop Trab Medico";"Ativa";1073350,61;0,00;1091104,63;"98.37%"
"2020/02";"316458";"Unimed Regional De Floriano - Cooperativa De Trabalho Médico";"Ativa";366600,85;268697,05;693760,92;"91.57%"
"2020/02";"313475";"Unimed Regional De Picos - Cooperativa De Trabalho Médico";"Ativa";337650,13;233510,86;571160,99;"100.00%"
"2020/02";"306762";"Unimed Regional Jau - Cooperativa De Trabalho Médico";"Ativa";1585934,03;83911,97;2957059,45;"56.47%"
"2020/02";"371254";"Unimed Regional Maringá Coop.De Trabalho Médico";"Ativa";15665562,78;0,00;15801667,97;"99.14%"
"2020/02";"305472";"Unimed Regional Sul Goias Coop. De Trabalho Médico Ltda";"Ativa";1859364,46;0,00;1924611,62;"96.61%"
"2020/02";"350648";"Unimed Região Da Campanha/Rs - Cooperativa De Assistência À Saúde Ltda.";"Ativa";650053,35;0,00;1063702,42;"61.11%"
"2020/02";"328375";"Unimed Região Da Fronteira - Rs Cooperativa De Assistência À Saúde Ltda.";"Ativa";283581,27;294700,64;713850,04;"81.01%"
"2020/02";"353698";"Unimed Região Da Produção/Rs - Cooperativa De Assistência À Saúde Ltda";"Ativa";616714,25;0,00;616714,25;"100.00%"
"2020/02";"330566";"Unimed Resende Cooperativa De Trabalho Médico";"Ativa";269969,68;540761,53;830955,05;"97.57%"
"2020/02";"337871";"Unimed Rio Branco Cooperativa De Trabalho Medico Ltda";"Ativa";177788,16;5187000,86;6231502,55;"86.09%"
"2020/02";"320251";"Unimed Rio Verde Cooperativa Trabalho Medico";"Ativa";5259232,92;18312,24;5935853,08;"88.91%"
"2020/02";"359777";"Unimed Rondonopolis Cooperativa De Trabalho Médico Ltda";"Ativa";2569956,88;0,00;2755695,63;"93.26%"
"2020/02";"346276";"Unimed Salto/Itu -  Cooperativa Médica";"Ativa";1344413,68;750008,94;2116207,68;"98.97%"
"2020/02";"319708";"Unimed Santa Maria/Rs - Cooperativa De Assistência À Saúde Ltda";"Ativa";1213495,91;316466,57;2255960,39;"67.82%"
"2020/02";"331872";"Unimed Sao Jose Dos Campos - Cooperativa De Trabalho Medico";"Ativa";0,00;2164681,24;8103959,58;"26.71%"
"2020/02";"335100";"Unimed Sao José Do Rio Preto - Coop. De Trabalho Médico";"Ativa";0,00;0,00;633460,77;"0.00%"
"2020/02";"000701";"Unimed Seguros Saúde S/A";"Ativa";17199118,73;0,00;34024890,71;"50.55%"
"2020/02";"337668";"Unimed Sergipe - Cooperativa De Trabalho Médico";"Ativa";4221143,49;11614249,99;16281088,57;"97.26%"
"2020/02";"349534";"Unimed Sete Lagoas Cooperativa Trabalho Médico";"Ativa";2995994,60;0,00;4970251,76;"60.28%"
"2020/02";"348295";"Unimed Sorocaba Cooperativa De Trabalho Médico";"Ativa";318988,85;0,00;2992811,13;"10.66%"
"2020/02";"343153";"Unimed Sousa - Cooperativa De Trabalho Médico";"Ativa";660473,99;28622,23;787331,16;"87.52%"
"2020/02";"402834";"Unimed Sta Rita, Sta Rosa E São Simão Coop. Trab. Médico";"Ativa";261387,20;107893,85;369281,05;"100.00%"
"2020/02";"324175";"Unimed Sudoeste De Minas Cooperativa De Trabalho Médico";"Ativa";648520,81;0,00;887453,42;"73.08%"
"2020/02";"320706";"Unimed Sul Capixaba Cooperativa De Trabalho Médico";"Ativa";7794752,96;1670362,06;9861506,28;"95.98%"
"2020/02";"366145";"Unimed Sul Do Para Cooperativa De Trabalho Médico";"Ativa";816439,47;4314496,78;6267467,76;"81.87%"
"2020/02";"353027";"Unimed Sul Paulista - Cooperativa De Trabalho Médico";"Ativa";499817,73;469987,21;1065209,54;"91.04%"
"2020/02";"354031";"Unimed São Carlos - Cooperativa De Trabalho Médico";"Ativa";5807379,35;6205969,20;12273653,04;"97.88%"
"2020/02";"323926";"Unimed São João Del Rei - Cooperativa De Trabalho Médico";"Ativa";1246658,28;0,00;1799919,20;"69.26%"
"2020/02";"327638";"Unimed São João Nepomuceno Cooperativa De Trabalho Médico Ltda.";"Ativa";399074,61;0,00;408048,40;"97.80%"
"2020/02";"370088";"Unimed São Lourenço Cooperativa De Trabalho Médico";"Ativa";2194737,28;112920,44;2445944,72;"94.35%"
"2020/02";"327352";"Unimed São Sebastião Do Paraíso Cooperativa De Trabalho Médico";"Ativa";372011,20;0,00;501465,35;"74.18%"
"2020/02";"316881";"Unimed Teofilo Otoni Cooperativa De Trabalho Médico";"Ativa";3136896,37;0,00;3934494,53;"79.73%"
"2020/02";"353353";"Unimed Teresina - Cooperativa De Trabalho Médico";"Ativa";6153150,96;138618,52;7101098,13;"88.60%"
"2020/02";"359033";"Unimed Três Corações Cooperativa De Trabalho Médico Ltda.";"Ativa";902439,91;0,00;2412383,76;"37.41%"
"2020/02";"364070";"Unimed Três Pontas - Cooperativa De Trabalho Médico";"Ativa";97217,60;0,00;315520,88;"30.81%"
"2020/02";"337498";"Unimed Três Rios Cooperativa De Trabalho Médico";"Ativa";1017865,87;0,00;1017998,57;"99.99%"
"2020/02";"354066";"Unimed Uberaba Cooperativa De Trabalho Medico Ltda.";"Ativa";26862,53;0,00;9204328,56;"0.29%"
"2020/02";"384577";"Unimed Uberlândia Cooperativa Regional Trabalho Médico Ltda";"Ativa";14402273,60;0,00;17706937,30;"81.34%"
"2020/02";"328596";"Unimed Uruguaiana/Rs Cooperativa De Assistência À Saúde Ltda.";"Ativa";236437,80;1181156,66;1490256,95;"95.12%"
"2020/02";"335541";"Unimed Vale Das Antas, Rs - Cooperativa De Assistência À Saúde Ltda.";"Ativa";593224,00;0,00;630291,68;"94.12%"
"2020/02";"359289";"Unimed Vale Do Aço Cooperativa De Trabalho Médico";"Ativa";4607,09;0,00;6298901,35;"0.07%"
"2020/02";"337561";"Unimed Vale Do Carangola Cooperativa De Trabalho Medico Ltda";"Ativa";533367,07;0,00;694587,54;"76.79%"
"2020/02";"313211";"Unimed Vale Do Caí/Rs - Cooperativa De Assistência À Saúde Ltda.";"Ativa";2232444,58;586077,39;3655406,54;"77.11%"
"2020/02";"302228";"Unimed Vale Do Corumbá Cooperativa De Trabalho Medico";"Ativa";519435,75;902,80;658282,36;"79.04%"
"2020/02";"370975";"Unimed Vale Do Jauru Cooperativa De Trabalho Médico";"Ativa";29742,43;819542,42;1569935,76;"54.10%"
"2020/02";"334511";"Unimed Vale Do Paraíba - Federação Intrafederativa Das Cooperativas Médicas";"Ativa";121166,02;0,00;245877,65;"49.28%"
"2020/02";"308811";"Unimed Vale Do Piquiri-Cooperativa De Trabalho Médico Vale Do Piquiri";"Ativa";533899,32;0,00;580714,09;"91.94%"
"2020/02";"314099";"Unimed Vale Do Sepotuba - Cooperativa De Trabalho Médico";"Ativa";1793780,99;476424,57;3014120,96;"75.32%"
"2020/02";"356417";"Unimed Vale Do Sinos - Cooperativa De Assistência À Saúde Ltda";"Ativa";1989715,95;0,00;2382235,92;"83.52%"
"2020/02";"323268";"Unimed Vale Do São Francisco Cooperativa De Trabalho Médico";"Ativa";483510,53;4216686,68;4937036,93;"95.20%"
"2020/02";"311057";"Unimed Vale Do Urucuia - Cooperativa De Trabalho Medico Ltda";"Ativa";898004,72;0,00;903535,59;"99.39%"
"2020/02";"344729";"Unimed Varginha Cooperativa De Trabalho Médico";"Ativa";2163541,22;0,00;5395750,29;"40.10%"
"2020/02";"317896";"Unimed Vertente Do Caparaó - Cooperativa De Trabalho Médico Ltda";"Ativa";444536,80;115757,52;1027350,29;"54.54%"
"2020/02";"342131";"Unimed Vilhena - Cooperativa De Trabalho Medico Ltda";"Ativa";792079,37;467577,41;1382124,70;"91.14%"
"2020/02";"357391";"Unimed Vitoria Cooperativa De Trabalho Medico";"Ativa";30391700,13;7718358,23;38966281,95;"97.80%"
"2020/02";"314587";"Unimed Viçosa - Cooperativa De Trabalho Médico";"Ativa";507622,03;0,00;507622,03;"100.00%"
"2020/02";"393321";"Unimed-Rio Cooperativa De Trabalho Medico Do Rio De Janeiro";"Ativa";1890329,10;72118735,49;81784264,82;"90.49%"
"2020/02";"343731";"Unimed-São Gonçalo - Niterói - Soc.Coop.Serv.Med E Hosp Ltda";"Ativa";283946,38;15691488,11;16723450,43;"95.53%"
"2020/02";"418137";"Unix - Saúde Ltda";"Ativa";3759,05;0,00;795159,84;"0.47%"
"2020/02";"414581";"União Médica Planos De Saúde S/A";"Ativa";84241,16;1227252,45;1893147,95;"69.28%"
"2020/02";"314609";"União Saúde Ltda. - Em Liquidação Extrajudicial";"Ativa";341783,78;127704,61;6009575,83;"7.81%"
"2020/02";"345695";"Vale S/A";"Ativa";11958072,70;0,00;11986462,64;"99.76%"
"2020/02";"419206";"Valec - Engenharia, Construções E Ferrovias S/A";"Ativa";0,00;0,00;26296,63;"0.00%"
"2020/02";"360481";"Vera Cruz Associação De Saúde";"Ativa";2468009,56;564930,94;3032940,50;"100.00%"
"2020/02";"344443";"Vidaplan Saúde Ltda. - Epp";"Ativa";2688,34;114898,05;535250,31;"21.97%"
"2020/02";"403911";"Vision Med Assistência Médica Ltda";"Ativa";7219342,38;67746533,75;78405187,67;"95.61%"
"2020/02";"414905";"Vita Assistência A Saúde Ltda.";"Ativa";78038,58;34048,45;149468,66;"74.99%"
"2020/02";"361461";"Vivacom Planos De Saúde";"Ativa";1166700,76;0,00;1166700,76;"100.00%"
"2020/02";"414247";"Volvo Do Brasil Veículos Ltda.";"Ativa";169898,42;0,00;169898,42;"100.00%"
"2020/02";"407534";"Ônix Operadora De Planos De Saúde Ltda";"Ativa";33665,00;27541,18;369848,32;"16.55%"
"2020/02";"345440";"Abefi - Associaçao Beneficente Evangélica De Foz Do Iguaçu";"Inativa";0,00;0,00;15397,42;"0.00%"
"2020/02";"377252";"Adp Brasil Ltda";"Inativa";3919,38;0,00;4311,23;"90.91%"
"2020/02";"005177";"Agf Brasil Seguros S.A.";"Inativa";326005,99;0,00;612899,54;"53.19%"
"2020/02";"363782";"Ahol - Atendimento Hospitalar E Odontológico Ltda.";"Inativa";65452,24;0,00;65452,24;"100.00%"
"2020/02";"006734";"Aig Brasil Companhia De Seguros";"Inativa";19840,04;0,00;21517,26;"92.21%"
"2020/02";"006297";"Aig Life Companhia De Seguros";"Inativa";33816,90;0,00;33816,90;"100.00%"
"2020/02";"314013";"Ais - Associação Para Investimento Social";"Inativa";0,00;0,00;778,10;"0.00%"
"2020/02";"402419";"Alba - Serviços E Planos De Saúde Ltda";"Inativa";0,00;0,00;653,67;"0.00%"
"2020/02";"404381";"Alfamed Assistência Médica Hospitalar Ltda";"Inativa";0,00;0,00;16909,00;"0.00%"
"2020/02";"313581";"Alstom Elec S.A.";"Inativa";68037,34;0,00;68037,34;"100.00%"
"2020/02";"357448";"Ama Assistência Médica Ltda";"Inativa";83195,37;0,00;90418,36;"92.01%"
"2020/02";"311545";"Amad - Assistencia Médica Ambulatorial E Domiciliar Ltda.";"Inativa";0,00;0,00;2184,19;"0.00%"
"2020/02";"407208";"American Care Sistema De Saúde S/C Ltda";"Inativa";3087,77;0,00;639846,87;"0.48%"
"2020/02";"375268";"Americlínicas Assistência Médica Hospitalar Ltda.";"Inativa";159,19;0,00;1575792,71;"0.01%"
"2020/02";"327107";"Amesp Sistema De Saúde Ltda";"Inativa";11515886,73;0,00;12735252,68;"90.43%"
"2020/02";"333221";"Amhpla Cooperativa De Assistencia Medica";"Inativa";121010,08;1581132,40;1964362,13;"86.65%"
"2020/02";"306622";"Amico Saúde Ltda";"Inativa";95371964,70;0,00;95992929,54;"99.35%"
"2020/02";"412384";"Amil Planos Por Administração Ltda";"Inativa";4220640,09;0,00;4220640,09;"100.00%"
"2020/02";"302872";"Amil Saúde Ltda.";"Inativa";72677663,11;0,00;74381453,87;"97.71%"
"2020/02";"402711";"Amipeme, Associação Mineira Da Micro Pequena E Média Empresa";"Inativa";0,00;0,00;24866,26;"0.00%"
"2020/02";"400246";"Amisaude Assistencia Medica Integral De Saude Ltda";"Inativa";3566,79;0,00;8633,71;"41.31%"
"2020/02";"324949";"Aml- Assistencia Medica Leopoldinense Ltda.";"Inativa";0,00;0,00;721,28;"0.00%"
"2020/02";"357871";"Amplimed Assistencia Médica S/C Ltda.";"Inativa";0,00;0,00;655,42;"0.00%"
"2020/02";"322466";"Anima Assessoria De Serviços Medicos Ss Ltda";"Inativa";0,00;0,00;2702,62;"0.00%"
"2020/02";"355763";"Araumed Prestadora De Serviços Médicos S/C Ltdai";"Inativa";0,00;0,00;2824,72;"0.00%"
"2020/02";"342637";"Arcelormittal Tubarão Comercial S.A";"Inativa";69057,23;0,00;72069,31;"95.82%"
"2020/02";"378861";"Asfise Saúde Serviço De Assistência Médico Hospitalar";"Inativa";2232,43;0,00;2232,43;"100.00%"
"2020/02";"411264";"Asl - Assistência À Saúde Ltda";"Inativa";10227696,32;0,00;10331981,94;"98.99%"
"2020/02";"311162";"Ass.Dos Part.Da Fund. Escelsa De Seguridade Social - Apafes";"Inativa";77317,59;0,00;77317,59;"100.00%"
"2020/02";"411710";"Assismed - Assistência E Saúde";"Inativa";0,00;0,00;92493,94;"0.00%"
"2020/02";"323811";"Assistencia Medico Hospitalar Sao Lucas S/A";"Inativa";595895,50;10532959,27;13245564,74;"84.02%"
"2020/02";"301973";"Assistência Médica Integrada De Goiás S/C";"Inativa";281,95;0,00;281,95;"100.00%"
"2020/02";"304662";"Assistência Médica São Paulo S/A";"Inativa";5003375,64;0,00;5687781,32;"87.97%"
"2020/02";"325767";"Assistência Médica São Paulo-Sul S/C Ltda.";"Inativa";15543,71;0,00;336570,34;"4.62%"
"2020/02";"415847";"Assistência Médico-Hospitalar Ltda.";"Inativa";1344414,45;144903,43;1489317,88;"100.00%"
"2020/02";"345202";"Assoc. Beneficente De Aux. Mutuo Serv. Publico";"Inativa";0,00;0,00;46785,63;"0.00%"
"2020/02";"407852";"Assoc. Policial De Assist. Social Guarulhos Fco Da Rocha";"Inativa";0,00;9576,08;9576,08;"100.00%"
"2020/02";"371068";"Assoc.Dos Socios Da Soc.Portuguesa De Ben.De Pelotas";"Inativa";0,00;0,00;54703,72;"0.00%"
"2020/02";"334685";"Associacao Dos Funcionarios Da Fazenda Do Estado De Mato Grosso";"Inativa";30694,71;9781,89;40476,60;"100.00%"
"2020/02";"408506";"Associacao Hospitalar Santa Rosalia";"Inativa";97178,40;314232,48;443903,65;"92.68%"
"2020/02";"314692";"Associacao Medica E Hospitalar Matonense Sc Ltda";"Inativa";900,04;0,00;14825,14;"6.07%"
"2020/02";"412872";"Associacao Paranaense Do Ministerio Publico";"Inativa";16726,64;0,00;16726,64;"100.00%"
"2020/02";"406571";"Associacao Policial De Assist. Saude Da Regiao De Brag Pta";"Inativa";2594,83;0,00;2594,83;"100.00%"
"2020/02";"339989";"Associaçao Beneficente Dos Empregados Da Cedrocachoeira";"Inativa";67746,81;0,00;528660,95;"12.81%"
"2020/02";"369934";"Associaçao Beneficente Dos Servidores Da Prefeitura Municipal De Contagem";"Inativa";14322,78;0,00;42584,14;"33.63%"
"2020/02";"304069";"Associaçao Hospital De Cotia";"Inativa";0,00;0,00;34939,73;"0.00%"
"2020/02";"364291";"Associaçao Santa Casa De Caridade De Guaranésia";"Inativa";0,00;0,00;24551,13;"0.00%"
"2020/02";"321826";"Associação Beneficente Bento Cavalheiro";"Inativa";651,16;0,00;1956,14;"33.29%"
"2020/02";"413861";"Associação Beneficente Da Capital Fed. Do Brasil - Benecap";"Inativa";0,00;18790,62;218921,74;"8.58%"
"2020/02";"306428";"Associação Beneficente De Campo Grande";"Inativa";212917,47;443162,26;668827,90;"98.09%"
"2020/02";"412457";"Associação Casa Do Viajante";"Inativa";1317,26;17286,96;299492,67;"6.21%"
"2020/02";"402923";"Associação Casa Fonte Da Vida";"Inativa";275333,36;424940,77;717702,46;"97.57%"
"2020/02";"355071";"Associação Das Pioneiras Sociais";"Inativa";3315813,51;0,00;3315813,51;"100.00%"
"2020/02";"332682";"Associação De Assistência Aos Servidores Da Fundação Educacional Distrito Federal - Em Liquidação Extrajudicial";"Inativa";4133,66;0,00;1590799,33;"0.26%"
"2020/02";"331660";"Associação De Assistência Mútua À Saúde Sbc";"Inativa";2386,10;0,00;124376,48;"1.92%"
"2020/02";"417041";"Associação De Assistência À Saúde Dos Servidores Do Tribunal Do Trabalho Da 3ª Região";"Inativa";0,00;0,00;1072,05;"0.00%"
"2020/02";"414913";"Associação De Assistência À Saúde Dos Servidores Públicos Do Município De Joinville - Em Liquidação Extrajudicial";"Inativa";994692,86;0,00;1012806,77;"98.21%"
"2020/02";"410454";"Associação De Bispos E Pastores Da Iurd";"Inativa";424,53;0,00;424,53;"100.00%"
"2020/02";"336441";"Associação Do Ministério Público Do Rio Grande Do Sul";"Inativa";16641,23;0,00;16641,23;"100.00%"
"2020/02";"356140";"Associação Dos Empregados Da Copasa, De Suas Subsidiárias E Patrocinadas - Aeco";"Inativa";630532,65;0,00;631545,75;"99.84%"
"2020/02";"338486";"Associação Dos Funcionários Do Grupo Positivo";"Inativa";13764,57;0,00;13764,57;"100.00%"
"2020/02";"342998";"Associação Dos Magistrados Mineiros";"Inativa";23067,00;0,00;23067,00;"100.00%"
"2020/02";"306771";"Associação Dos Procuradores Do Estado Do Rgs (Apergs)";"Inativa";1714,72;0,00;1714,72;"100.00%"
"2020/02";"413500";"Associação Dos Servidores Da Câmara Dos Deputados";"Inativa";4076,28;0,00;4076,28;"100.00%"
"2020/02";"411434";"Associação Dos Servidores Do Fisco Estadual Do Pará - Asfepa";"Inativa";741,35;0,00;741,35;"100.00%"
"2020/02";"405388";"Associação Dos Servidores Públicos Brasileiros";"Inativa";0,00;0,00;43670,48;"0.00%"
"2020/02";"340472";"Associação Franciscana De Assistência À Saúde";"Inativa";136332,45;0,00;136332,45;"100.00%"
"2020/02";"414743";"Associação Hospital De Caridade Ijui";"Inativa";119162,39;0,00;119162,39;"100.00%"
