,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,3,6,6,2912.0583439008187
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,3,0,4,14180.996516795456
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,4,6,2,533.4987219433806
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,3,6,2,729.8351584403572
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,3,6,1,15231.879738145972
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,4,2,2,5405.212593434151
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,1,1,4,-747.2655619335155
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,3,5,7,5839.809498549939
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,1,0,2,8254.340440117816
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,3,3,3,5566.22805317691
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,4,4,2,5693.300835254853
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,4,5,1,305.21210086862084
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,0,3,0,3530.0414817138317
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,3,1,2,10553.918467047652
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,4,6,1,3173.201399345062
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,3,3,2,6975.761940710036
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,1,4,4,6626.533543627249
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,4,2,2,5844.558589815779
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3,2,1,4287.137739898164
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,3,3,6,7664.208738472966
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,3,5,1,9903.55285993242
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,2,5,2,1660.8194667902362
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,1,4,4,-490.871597755111
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4,6,2,5278.435482864954
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,0,5,1,826.9502490275518
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,4,4,7,2072.5301693659185
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,2,6,3,1010.4140951017407
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,3,4,4,6497.468268462273
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,4,1,2,13520.873204498394
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,4,6,1,5897.146576911153
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,3,2,4,10778.578389010492
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,2,6,7,2401.814487075273
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,3,6,2,1608.5271512036106
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,4,5,3,210.0895033684592
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,2,6,1,7256.380641944685
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,2,4,5,363.59565795189883
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,4,5,6,2747.4161850461423
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,3,4,2,7471.28285872569
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,2,1,6,1158.0053859774816
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,4,3,1,-597.9605358863591
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,4,4,2,5605.431635978528
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,3,1,4,9843.711474613212
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,4,6,1,1767.2942109238547
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,4,1,4,-18.23688227956336
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,3,1,3,9407.992177343503
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,2,1,4,7931.187128478379
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,4,3,6,1317.0283526332087
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,2,5,2,-975.2565114995268
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,2,5,1,9484.80490149512
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,3,5,6,1889.3222302272134
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,4,3,4,9232.509685726336
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,1,5,2,5459.7930736165545
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,3,3,3,5566.22805317691
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,4,4,6,11302.42279249201
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,3,2,3,4367.7535409506545
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,2,5,3,6138.521930770914
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,3,6,3,901.9468578810893
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,3,5,2,3046.128617267117
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,1,3,1,-1326.9892155403113
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,2,5,2,4736.241441461627
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,4,2,3,3644.201908795725
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,1,5,1,3969.643385030942
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,4,3,7,1752.7476499029162
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,1,3,4,10260.864991598892
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,3,1,1,4846.047213198417
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,4,2,4,740.8916335650656
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,2,0,1,3492.4323403638355
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,4,6,3,4044.639993884479
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,4,3,4,11780.716464739771
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,3,6,1,10838.419774329703
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2,2,2,2107.3790968224366
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,3,3,3,1524.244886465941
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,2,3,7,9438.564062831882
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,3,3,7,1773.3456878472425
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,2,3,3,8398.640467963653
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,4,2,6,4863.490601328525
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,4,5,1,11816.077206067255
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,4,3,2,-777.3256335509286
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,4,4,3,1647.6909694319656
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,1,3,0,7551.426610480477
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,0,1,2,1301.5774575901323
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,4,5,3,2143.21188744762
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,2,3,6,4609.3848017459
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,3,2,4,7791.025613615429
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,3,2,3,5422.183932266558
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,4,5,2,5837.344956165205
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2,6,2,3210.7707761217953
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,2,5,1,9396.935702218794
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,2,0,5,14285.837054904192
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,2,3,3,-739.7562567741961
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,3,5,5,750.6493387469018
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,3,5,2,1991.6982259512115
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,2,4,4,982.3067519980959
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,4,6,4,701.9837222721944
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,0,2,1,3733.847458796863
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,0,4,4,1726.4564220973507
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,3,6,1,5654.1370170265
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,1,1,2,10243.637745831003
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3,2,1,4287.137739898164
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,4,5,3,2406.8194852765955
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,1,4,4,6450.795145074599
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,3,6,3,6701.314010118569
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,4,4,2,-633.2815126405776
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,4,4,0,4206.777845781158
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,4,5,3,297.95870264478435
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4,2,4,4255.659604618084
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,3,6,2,6177.725513572535
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,3,1,6,346.5845545462271
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,2,5,4,1302.0892714610982
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,2,4,6,4753.428922656252
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,3,3,2,2406.5635783411126
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,4,5,1,-1452.1718846578879
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,4,3,4,7035.7797038182
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,4,5,5,1257.2664964605274
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,3,5,3,494.29513914176096
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,4,4,3,7183.450523840469
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,4,3,6,1229.1591533568826
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,4,1,3,7981.486950977973
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,3,1,1,6076.216003066973
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,0,2,2,13044.355882975442
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,4,3,2,2561.7039389494385
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,1,4,3,215.70869556740945
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,4,5,3,1967.4734888949679
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,3,5,3,54.94914276013333
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,4,0,3,8013.181228620271
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,4,2,3,3644.201908795725
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,2,4,6,975.0533537742585
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,1,5,2,-427.44327789724866
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,2,5,3,-100.19121784819163
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,4,5,1,3995.7184704742904
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,2,5,2,5527.064234948555
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,3,3,3,381.94529587370926
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,3,3,3,9959.688016993183
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,2,2,1,1583.7906002764012
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,3,3,4,202.58019820913978
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,4,5,7,3095.2662830395257
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,4,5,3,1088.7814961317144
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,1,4,2,5140.010554153552
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,4,1,1,4210.364780319813
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,4,6,2,6244.996674904534
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,4,4,2,2881.4864584124407
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2,4,3,1952.4946431495937
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,2,4,2,9600.741679301826
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,3,0,1,3647.5727009721595
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,4,6,3,2375.1252076342953
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,3,5,1,5158.616099010846
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3,5,6,5228.35180272758
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2,6,5,3199.8906787860396
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,1,1,7,1438.584322638866
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3,1,5,4304.325221092791
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,4,4,5,2958.475560353012
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,3,1,1,12842.144347344032
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,4,1,2,14311.695997985322
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,4,6,3,7998.753961319126
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3,1,5,3337.764029053211
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,3,4,2,5977.506471028157
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,4,2,2,1011.7526296178794
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,4,3,3,12223.689160233318
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,2,3,5,395.28993559419814
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,2,2,5,1745.0222023813785
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,4,6,5,8342.97736020059
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,3,3,4,-61.027399619836615
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,4,5,2,1531.7541916252594
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,2,3,2,4096.676402535622
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,2,2,2,-1583.127272783233
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,4,4,3,3405.0749549584743
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4,6,4,5095.443686088467
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,4,1,4,6923.429860550146
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,3,0,1,7689.55586768313
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,4,3,2,6955.163902765709
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,4,5,2,6452.429351099483
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,4,4,2,5605.431635978528
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,3,3,5,286.8226983735476
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,3,2,1,15358.656848715173
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,3,6,3,1253.4236549863908
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,2,0,4,-384.69252513024
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,3,2,1,5429.437330490395
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,4,5,6,3801.846576362048
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,4,1,1,-1237.5255748123645
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,3,2,3,1555.9391641082384
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3,6,2,3365.9111367301193
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,4,2,7,3541.825913071725
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,2,1,3,2311.185073905468
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,4,4,2,-633.2815126405776
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,4,2,2,5053.735796328849
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,2,1,2,-57.6566074434013
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,3,5,1,2083.194124339456
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,4,2,2,5493.081792710476
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,4,3,6,2283.589544672788
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,3,1,7,1045.9114496449129
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,2,4,3,-595.7121358638442
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,2,3,3,11561.931641911366
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,2,1,2,-57.6566074434013
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,4,6,3,4132.509193160804
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,3,5,3,933.6411355233886
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,4,3,2,4319.087924475947
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,1,4,4,2496.6811776399536
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,3,6,1,7147.913404724033
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,3,3,3,1260.6372886369636
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,2,5,3,1657.192767678318
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,0,2,1,3821.7166580731882
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,3,5,4,3478.221215424908
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,4,6,1,3173.201399345062
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,4,4,3,-109.69301609454305
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,4,5,5,1257.2664964605274
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,2,6,5,1178.8990954305536
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,2,5,1,5003.4757384025215
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,4,3,4,7738.733298028801
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,2,2,5,11059.157325671878
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,4,5,2,1971.100188006887
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,2,1,1,-1459.9370967526902
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,2,1,4,9952.178711833865
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,2,0,2,-289.5699276300775
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,4,0,2,-1033.7195977293322
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,3,4,3,5886.010572639912
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,4,4,4,941.1106761094434
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,4,5,3,1176.6506954080396
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3,2,2,3844.165044404621
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,3,3,2,10226.922313934077
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,3,3,4,6353.424147551921
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,3,3,4,641.9261945907674
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,4,5,1,3029.15727843471
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,2,3,2,9280.959159838823
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,1,5,2,5459.7930736165545
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,3,2,3,11485.158682333016
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,2,3,3,4532.395699805331
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4,3,1,5465.014214180097
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,2,5,4,4641.118843961465
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,4,6,3,705.6104213841136
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,4,4,7,1984.6609700895933
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,3,3,2,5130.508755907202
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,4,6,5,1752.7874144761818
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,3,2,3,5685.791530095536
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,4,2,2,3999.305405012945
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,4,3,6,3250.1507367123686
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,4,5,2,10230.80491998148
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,1,6,2,5779.5755930795585
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,4,4,1,11672.033085156903
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,0,4,3,5508.458690091262
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,4,2,1,4618.016499059142
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,4,5,6,1780.854993006562
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,4,3,1,13724.718946154686
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,3,1,6,2455.4453371780382
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,3,6,1,5566.267817750175
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,0,1,0,7371.805605880425
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2,5,4,2707.9964598823044
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,3,3,3,909.160491531662
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,2,3,1,3485.2187067132636
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,3,5,3,2427.417523220922
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,4,3,5,1144.9166531924757
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3,2,3,4367.7535409506545
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,1,4,3,3818.345865896754
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,4,5,5,3014.650481987037
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,2,1,2,5653.841345517752
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,4,3,1,632.2082539821977
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,3,5,5,487.04174091792447
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,3,6,1,5126.921821368547
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,4,5,3,913.0430975790623
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,4,3,5,793.4398560871741
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4,6,5,5179.686186252873
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,3,4,4,6848.945065567574
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,3,3,5,8019.3122346901855
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,2,6,2,4968.154761648304
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,1,4,3,391.4470941200616
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,2,1,1,1176.1388815370728
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2,2,4,3330.294488467156
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3,1,4,3077.7831303361527
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,4,2,1,5760.316089651371
